%time,field.header.seq,field.header.stamp,field.header.frame_id,field.frame_number,field.markers0.marker_name,field.markers0.subject_name,field.markers0.segment_name,field.markers0.translation.x,field.markers0.translation.y,field.markers0.translation.z,field.markers0.occluded,field.markers1.marker_name,field.markers1.subject_name,field.markers1.segment_name,field.markers1.translation.x,field.markers1.translation.y,field.markers1.translation.z,field.markers1.occluded,field.markers2.marker_name,field.markers2.subject_name,field.markers2.segment_name,field.markers2.translation.x,field.markers2.translation.y,field.markers2.translation.z,field.markers2.occluded,field.markers3.marker_name,field.markers3.subject_name,field.markers3.segment_name,field.markers3.translation.x,field.markers3.translation.y,field.markers3.translation.z,field.markers3.occluded,field.markers4.marker_name,field.markers4.subject_name,field.markers4.segment_name,field.markers4.translation.x,field.markers4.translation.y,field.markers4.translation.z,field.markers4.occluded
1436373382220388755,32630,1436373382220388755,,217666,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-8.44980239868,15.637421608,408.080963135,0
1436373382231019378,32631,1436373382231019378,,217667,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-9.26154327393,15.6251182556,408.646575928,0
1436373382241040080,32632,1436373382241040080,,217668,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-10.0530605316,15.6999025345,409.29876709,0
1436373382251121569,32633,1436373382251121569,,217669,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-10.8248167038,15.6488485336,409.91506958,0
1436373382271235801,32634,1436373382271235801,,217670,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-11.7078065872,15.5938329697,410.455474854,0
1436373382271020618,32635,1436373382271020618,,217671,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-12.4760322571,15.6911182404,411.154846191,0
1436373382280975744,32636,1436373382280975744,,217672,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-13.2270898819,15.6220636368,411.65625,0
1436373382291045983,32637,1436373382291045983,,217673,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-14.1250524521,15.6377382278,412.206665039,0
1436373382301041235,32638,1436373382301041235,,217674,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-14.8767032623,15.6886119843,412.903259277,0
1436373382310352588,32639,1436373382310352588,,217675,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-15.6854524612,15.6533145905,413.436096191,0
1436373382320516661,32640,1436373382320516661,,217676,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-16.5935211182,15.5671844482,414.01373291,0
1436373382331351156,32641,1436373382331351156,,217677,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-17.3248767853,15.6651124954,414.677825928,0
1436373382340416075,32642,1436373382340416075,,217678,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-18.2009391785,15.5505094528,415.236175537,0
1436373382350532277,32643,1436373382350532277,,217679,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-19.0110054016,15.5510053635,415.755187988,0
1436373382362132468,32644,1436373382362132468,,217680,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-19.7371997833,15.5590753555,416.366119385,0
1436373382374111579,32645,1436373382374111579,,217681,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-20.6096305847,15.6127061844,416.906951904,0
1436373382381835388,32646,1436373382381835388,,217682,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-21.4054794312,15.6129932404,417.442352295,0
1436373382408033884,32647,1436373382408033884,,217683,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-22.229932785,15.5663967133,417.981109619,0
1436373382400315945,32648,1436373382400315945,,217684,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-23.046503067,15.6755304337,418.610839844,0
1436373382411085823,32649,1436373382411085823,,217685,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-23.8709106445,15.6079263687,419.191192627,0
1436373382420994641,32650,1436373382420994641,,217686,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-24.7221889496,15.5680332184,419.774841309,0
1436373382431409778,32651,1436373382431409778,,217687,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-25.5306797028,15.6104364395,420.381072998,0
1436373382440925566,32652,1436373382440925566,,217688,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-26.3218040466,15.6474838257,420.957977295,0
1436373382451160638,32653,1436373382451160638,,217689,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-27.2454338074,15.581325531,421.448120117,0
1436373382474821960,32654,1436373382474821960,,217690,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-28.0034427643,15.5525455475,421.96005249,0
1436373382483165751,32655,1436373382483165751,,217691,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-28.8737812042,15.6278142929,422.568511963,0
1436373382491662009,32656,1436373382491662009,,217693,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-30.5423984528,15.5595741272,423.637969971,0
1436373382500901085,32657,1436373382500901085,,217694,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-31.4124851227,15.6240663528,424.188140869,0
1436373382526121346,32658,1436373382526121346,,217695,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-32.2312355042,15.5945205688,424.794403076,0
1436373382520911856,32659,1436373382520911856,,217696,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-33.0637626648,15.6048517227,425.337219238,0
1436373382531119975,32660,1436373382531119975,,217697,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-33.9130783081,15.5621356964,425.871154785,0
1436373382556037543,32661,1436373382556037543,,217698,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-34.7191696167,15.6251554489,426.419342041,0
1436373382551144502,32662,1436373382551144502,,217699,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-35.6137199402,15.6083869934,427.003692627,0
1436373382561184452,32663,1436373382561184452,,217700,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-36.4157028198,15.6559638977,427.516906738,0
1436373382585299614,32664,1436373382585299614,,217701,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-37.3233566284,15.5958089828,428.010925293,0
1436373382580622299,32665,1436373382580622299,,217702,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-38.1631736755,15.6257696152,428.602233887,0
1436373382587084762,32666,1436373382587084762,,217703,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-38.9654083252,15.6421985626,429.136627197,0
1436373382600760735,32667,1436373382600760735,,217704,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-39.825668335,15.6062479019,429.64944458,0
1436373382610891894,32668,1436373382610891894,,217705,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-40.7224311829,15.6014184952,430.102355957,0
1436373382620491791,32669,1436373382620491791,,217706,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-41.4866333008,15.7050933838,430.737548828,0
1436373382630412143,32670,1436373382630412143,,217707,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-42.3873100281,15.6270961761,431.260314941,0
1436373382641018492,32671,1436373382641018492,,217708,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-43.2778015137,15.6183595657,431.755584717,0
1436373382651238403,32672,1436373382651238403,,217709,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-44.092716217,15.6195144653,432.278289795,0
1436373382660226014,32673,1436373382660226014,,217710,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-44.9684638977,15.6455411911,432.815704346,0
1436373382670415595,32674,1436373382670415595,,217711,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-45.768913269,15.579668045,433.330963135,0
1436373382680934463,32675,1436373382680934463,,217712,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-46.703540802,15.6363649368,433.739807129,0
1436373382690273863,32676,1436373382690273863,,217713,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-47.5068435669,15.6165800095,434.288208008,0
1436373382701025206,32677,1436373382701025206,,217714,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-48.3511199951,15.6788339615,434.858825684,0
1436373382710902304,32678,1436373382710902304,,217715,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-49.1953201294,15.6289205551,435.384155273,0
1436373382720918194,32679,1436373382720918194,,217716,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-50.1211891174,15.6235942841,435.789123535,0
1436373382732110083,32680,1436373382732110083,,217717,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-51.0013771057,15.5767230988,436.296295166,0
1436373382741674734,32681,1436373382741674734,,217718,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-51.8535232544,15.5224313736,436.775543213,0
1436373382751926740,32682,1436373382751926740,,217719,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-52.7186393738,15.6264190674,437.375183105,0
1436373382760559146,32683,1436373382760559146,,217720,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-53.6327018738,15.5428342819,437.83416748,0
1436373382770774836,32684,1436373382770774836,,217721,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-54.5086669922,15.5693702698,438.265014648,0
1436373382780838799,32685,1436373382780838799,,217722,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-55.3350982666,15.4648389816,438.749389648,0
1436373382790292814,32686,1436373382790292814,,217723,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-56.2091445923,15.598941803,439.30657959,0
1436373382800439027,32687,1436373382800439027,,217724,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-57.1505432129,15.5229377747,439.847412109,0
1436373382810762211,32688,1436373382810762211,,217725,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-57.9845275879,15.5832948685,440.239929199,0
1436373382820982227,32689,1436373382820982227,,217726,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-58.8441162109,15.4762382507,440.754547119,0
1436373382830655978,32690,1436373382830655978,,217727,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-59.7847366333,15.5350522995,441.175537109,0
1436373382840793157,32691,1436373382840793157,,217728,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-60.6131782532,15.5617637634,441.748382568,0
1436373382850950846,32692,1436373382850950846,,217729,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-61.4771652222,15.5756158829,442.214752197,0
1436373382860284691,32693,1436373382860284691,,217730,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-62.3443565369,15.5747680664,442.700653076,0
1436373382871234382,32694,1436373382871234382,,217731,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-63.2621955872,15.5893554688,443.132049561,0
1436373382880802743,32695,1436373382880802743,,217732,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-64.1499557495,15.5660943985,443.597015381,0
1436373382890858260,32696,1436373382890858260,,217733,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-65.0204849243,15.6004066467,444.126464844,0
1436373382901070454,32697,1436373382901070454,,217734,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-65.9466781616,15.5448760986,444.574951172,0
1436373382910946662,32698,1436373382910946662,,217735,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-66.8238067627,15.5316944122,445.0730896,0
1436373382920676300,32699,1436373382920676300,,217736,SquareBlock1,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock2,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock3,SquareBlock,SquareBlock,0.0,0.0,0.0,1,SquareBlock4,SquareBlock,SquareBlock,0.0,0.0,0.0,1,,,,-67.798828125,15.5154819489,445.456604004,0
